Wind forecast,Load forecast,Hour contribution,Month contribution
3752.8,8707,-6.0053,0.36407
3734.5,8941.8,-3.1522,0.36407
3683.3,9312.3,0,0.36407
3589.8,9586,1.6543,0.36407
3491.8,9877.5,0.2304,0.36407
3447.3,9990,-2.3736,0.36407
3376.3,10204,-3.3265,0.36407
3283,9932.8,-5.7591,0.36407
3187,9500.3,-6.685,0.36407
2957.5,9109.3,-7.2162,0.36407
2873.3,8816.8,-7.554,0.36407
2799.3,8677.5,-8.1784,0.36407
2727.8,8627,-8.5721,0.36407
2670.3,8577,-7.8377,0.36407
2611,8347.8,-3.9861,0.36407
2630.5,8059,-0.75799,0.36407
2753,7803,0.24353,0.36407
2839.3,7635.3,-0.6933,0.36407
2792.5,7483.8,-2.2254,0.36407
2679,7299,-3.3214,0.36407
2580.8,7317.3,-4.5531,0.36407
2488,7390.3,-5.8897,0.36407
2375.8,7400.3,-6.4964,0.36407
2225.5,7493,-6.5532,0.36407
2022.5,7873.5,-6.0053,0.36407
1846.3,8551.5,-3.1522,0.36407
1644.3,9163.8,0,0.36407
1450.3,9628.3,1.6543,0.36407
1484.3,10028,0.2304,0.36407
1591.3,10221,-2.3736,0.36407
1721.5,10425,-3.3265,0.36407
1838.8,10068,-5.7591,0.36407
1942.5,9582,-6.685,0.36407
2131,9174.5,-7.2162,0.36407
2056,8981.5,-7.554,0.36407
2007,8948.3,-8.1784,0.36407
1913.8,8932,-8.5721,0.36407
1807,9074.5,-7.8377,0.36407
1680,9556,-3.9861,0.36407
1587,10121,-0.75799,0.36407
1545.3,10417,0.24353,0.36407
1503.3,10317,-0.6933,0.36407
1488.3,9829.8,-2.2254,0.36407
1373,9363.5,-3.3214,0.36407
1171.5,9052,-4.5531,0.36407
978.25,8947.3,-5.8897,0.36407
886.25,9002.3,-6.4964,0.36407
819.5,9221,-6.5532,0.36407
666,9650,-6.0053,0.36407
476,10355,-3.1522,0.36407
382.25,10782,0,0.36407
317.5,11077,1.6543,0.36407
279,11326,0.2304,0.36407
329.5,11372,-2.3736,0.36407
447,11464,-3.3265,0.36407
608.5,11008,-5.7591,0.36407
822.25,10298,-6.685,0.36407
396.75,9735.8,-7.2162,0.36407
586.75,9417,-7.554,0.36407
660,9253.5,-8.1784,0.36407
539.25,9185.8,-8.5721,0.36407
599.5,9312.8,-7.8377,0.36407
770.75,9770,-3.9861,0.36407
888.75,10358,-0.75799,0.36407
898.5,10559,0.24353,0.36407
913.25,10452,-0.6933,0.36407
952.75,10058,-2.2254,0.36407
981.5,9727.8,-3.3214,0.36407
1174.5,9563,-4.5531,0.36407
1382.5,9507,-5.8897,0.36407
1312.3,9618.8,-6.4964,0.36407
1253.3,9857.3,-6.5532,0.36407
1215.3,10304,-6.0053,0.36407
967.5,10929,-3.1522,0.36407
587.25,11161,0,0.36407
542.75,11391,1.6543,0.36407
520.5,11678,0.2304,0.36407
515.75,11686,-2.3736,0.36407
528.5,11595,-3.3265,0.36407
575.25,11125,-5.7591,0.36407
681,10591,-6.685,0.36407
654,9993.3,-7.2162,0.36407
707.5,9660.8,-7.554,0.36407
747,9471.8,-8.1784,0.36407
707.75,9424,-8.5721,0.36407
718.25,9531.5,-7.8377,0.36407
730.75,9998.8,-3.9861,0.36407
688.25,10602,-0.75799,0.36407
689.25,10959,0.24353,0.36407
725,10930,-0.6933,0.36407
809,10722,-2.2254,0.36407
934,10618,-3.3214,0.36407
958.5,10428,-4.5531,0.36407
1024.3,10340,-5.8897,0.36407
1134.5,10307,-6.4964,0.36407
1139.3,10316,-6.5532,0.36407
1098.8,10501,-6.0053,0.36407
1054.5,10920,-3.1522,0.36407
1001.5,11037,0,0.36407
1042,11248,1.6543,0.36407
1262,11543,0.2304,0.36407
1553.5,11627,-2.3736,0.36407
1819.5,11586,-3.3265,0.36407
1960.3,11079,-5.7591,0.36407
2068.3,10370,-6.685,0.36407
2307.5,9800.8,-7.2162,0.36407
2298.8,9539.5,-7.554,0.36407
2264.8,9432.3,-8.1784,0.36407
2222.8,9431,-8.5721,0.36407
2151.3,9595.5,-7.8377,0.36407
2067.5,10137,-3.9861,0.36407
2010,10810,-0.75799,0.36407
2034.3,11195,0.24353,0.36407
2096.8,11180,-0.6933,0.36407
2157.5,10870,-2.2254,0.36407
2274.8,10747,-3.3214,0.36407
2388.8,10622,-4.5531,0.36407
2441,10555,-5.8897,0.36407
2474.5,10541,-6.4964,0.36407
2522.5,10551,-6.5532,0.36407
2475.8,10753,-6.0053,0.36407
2388.8,11253,-3.1522,0.36407
2201.5,11473,0,0.36407
2003.8,11815,1.6543,0.36407
1821.3,12116,0.2304,0.36407
1663.3,12165,-2.3736,0.36407
1513.5,12091,-3.3265,0.36407
1335.3,11629,-5.7591,0.36407
1120.5,10900,-6.685,0.36407
978.25,10294,-7.2162,0.36407
845,9926.5,-7.554,0.36407
704.75,9771.5,-8.1784,0.36407
601,9740.8,-8.5721,0.36407
461.5,9923.8,-7.8377,0.36407
357.75,10357,-3.9861,0.36407
286.5,11003,-0.75799,0.36407
330.25,11551,0.24353,0.36407
445.25,11710,-0.6933,0.36407
652.75,11725,-2.2254,0.36407
900.5,11678,-3.3214,0.36407
1129.8,11514,-4.5531,0.36407
1329.8,11370,-5.8897,0.36407
1378,11213,-6.4964,0.36407
1327.8,10953,-6.5532,0.36407
1226.8,11204,-6.0053,0.36407
1039.8,11519,-3.1522,0.36407
869.75,11434,0,0.36407
816.5,11390,1.6543,0.36407
963.25,11497,0.2304,0.36407
1148.5,11431,-2.3736,0.36407
1283.3,11356,-3.3265,0.36407
1420,10855,-5.7591,0.36407
1776,9986.8,-6.685,0.36407
2229.8,9391.8,-7.2162,0.36407
2373,9029.5,-7.554,0.36407
2488.5,8849.3,-8.1784,0.36407
2577.5,8803.3,-8.5721,0.36407
2637.5,8754,-7.8377,0.36407
2640.3,8702.8,-3.9861,0.36407
2639.5,8645.3,-0.75799,0.36407
2600.5,8460.8,0.24353,0.36407
2567,8611.3,-0.6933,0.36407
2554.3,8647,-2.2254,0.36407
2557,8426.5,-3.3214,0.36407
2607.8,8250,-4.5531,0.36407
2640.8,7965.3,-5.8897,0.36407
2575.5,7860.3,-6.4964,0.36407
2475.3,7796,-6.5532,0.36407
2347.5,7944.8,-6.0053,0.36407
2100.8,8482,-3.1522,0.36407
1786.8,9017,0,0.36407
1527.5,9409.8,1.6543,0.36407
1377.3,9740.5,0.2304,0.36407
1280.3,9893,-2.3736,0.36407
1211,10036,-3.3265,0.36407
1111.3,9739.8,-5.7591,0.36407
1034.5,9327.5,-6.685,0.36407
1410,8936.5,-7.2162,0.36407
1322.3,8676.5,-7.554,0.36407
1236,8570.5,-8.1784,0.36407
1145.3,8502,-8.5721,0.36407
1078.8,8464.3,-7.8377,0.36407
985.5,8265.3,-3.9861,0.36407
932,8002.5,-0.75799,0.36407
821,7700.8,0.24353,0.36407
629.5,7529.5,-0.6933,0.36407
520.75,7324.3,-2.2254,0.36407
494.5,7295,-3.3214,0.36407
519.5,7331,-4.5531,0.36407
625.75,7343,-5.8897,0.36407
854.75,7453.5,-6.4964,0.36407
1177,7571.5,-6.5532,0.36407
1444,7891,-6.0053,0.36407
1635.3,8594,-3.1522,0.36407
1676.8,9287.3,0,0.36407
1659.8,9711.8,1.6543,0.36407
1738,10027,0.2304,0.36407
1902.3,10252,-2.3736,0.36407
2063.8,10364,-3.3265,0.36407
2109,9952.8,-5.7591,0.36407
2150.8,9462.8,-6.685,0.36407
2113.5,9071,-7.2162,0.36407
2115.8,8876.8,-7.554,0.36407
2092,8867.5,-8.1784,0.36407
2067.5,8854,-8.5721,0.36407
2074.5,9072.5,-7.8377,0.36407
2092.3,9594.3,-3.9861,0.36407
2167.3,10121,-0.75799,0.36407
2319.8,10384,0.24353,0.36407
2452.8,10282,-0.6933,0.36407
2523,9843,-2.2254,0.36407
2518.3,9412.8,-3.3214,0.36407
2503,8985.3,-4.5531,0.36407
2457.5,8974.3,-5.8897,0.36407
2411.3,9089.3,-6.4964,0.36407
2344,9335,-6.5532,0.36407
2235,9877.5,-6.0053,0.36407
2093.8,10527,-3.1522,0.36407
1807,10763,0,0.36407
1542.3,10805,1.6543,0.36407
1442,10957,0.2304,0.36407
1458.3,11092,-2.3736,0.36407
1477.3,11023,-3.3265,0.36407
1433.5,10577,-5.7591,0.36407
1406.8,9921.8,-6.685,0.36407
1331,9393.3,-7.2162,0.36407
1328.5,9051.5,-7.554,0.36407
1253.5,8904.8,-8.1784,0.36407
1156,8855.3,-8.5721,0.36407
1111.5,9001.8,-7.8377,0.36407
1017.3,9423,-3.9861,0.36407
873,9919.8,-0.75799,0.36407
848,10136,0.24353,0.36407
955.75,9930.5,-0.6933,0.36407
1034.3,9538.5,-2.2254,0.36407
1049.3,9209.3,-3.3214,0.36407
1062,9186.5,-4.5531,0.36407
1063.8,9044.3,-5.8897,0.36407
1021.5,8929,-6.4964,0.36407
956.25,9079.5,-6.5532,0.36407
890.5,9559.8,-6.0053,0.36407
799,10085,-3.1522,0.36407
671.5,10184,0,0.36407
535.5,10366,1.6543,0.36407
469,10690,0.2304,0.36407
403.5,10792,-2.3736,0.36407
388.25,10717,-3.3265,0.36407
427,10287,-5.7591,0.36407
446.25,9820.5,-6.685,0.36407
374,9357.8,-7.2162,0.36407
387.5,9088.3,-7.554,0.36407
362.5,8919.8,-8.1784,0.36407
313.75,8862,-8.5721,0.36407
264.75,8992.8,-7.8377,0.36407
243,9394.5,-3.9861,0.36407
195,9878.5,-0.75799,0.36407
178,10157,0.24353,0.36407
195,9795.5,-0.6933,0.36407
207.25,9551.8,-2.2254,0.36407
218,9320,-3.3214,0.36407
235,9166.3,-4.5531,0.36407
236.75,9117.5,-5.8897,0.36407
218.5,9088,-6.4964,0.36407
203.75,9217.8,-6.5532,0.36407
189,9502.5,-6.0053,0.36407
165.75,10064,-3.1522,0.36407
142,10109,0,0.36407
128.75,10158,1.6543,0.36407
120.25,10373,0.2304,0.36407
112.5,10497,-2.3736,0.36407
135,10370,-3.3265,0.36407
207.5,9862.8,-5.7591,0.36407
346.25,9075.5,-6.685,0.36407
324.75,8564.8,-7.2162,0.36407
371.5,8263.8,-7.554,0.36407
415.25,8196.3,-8.1784,0.36407
467.5,8187.5,-8.5721,0.36407
509.25,8399.8,-7.8377,0.36407
544.75,8901.3,-3.9861,0.36407
546,9489.3,-0.75799,0.36407
431.5,9977.5,0.24353,0.36407
431.5,10008,-0.6933,0.36407
495.75,9801.5,-2.2254,0.36407
604.75,9702.3,-3.3214,0.36407
695.5,10292,-4.5531,0.36407
735.75,10267,-5.8897,0.36407
732.25,10210,-6.4964,0.36407
730.5,10214,-6.5532,0.36407
699,10330,-6.0053,0.36407
555,10851,-3.1522,0.36407
415.5,11134,0,0.36407
323.25,11357,1.6543,0.36407
294.75,11631,0.2304,0.36407
278.75,11819,-2.3736,0.36407
286.5,11634,-3.3265,0.36407
321.5,11183,-5.7591,0.36407
360.5,10576,-6.685,0.36407
414.5,10061,-7.2162,0.36407
402.5,9734.8,-7.554,0.36407
382.5,9614.5,-8.1784,0.36407
362.5,9600,-8.5721,0.36407
344.5,9791.5,-7.8377,0.36407
311.75,10228,-3.9861,0.36407
233.75,10816,-0.75799,0.36407
142,11383,0.24353,0.36407
98.5,11521,-0.6933,0.36407
67.5,11583,-2.2254,0.36407
55,11505,-3.3214,0.36407
49,11287,-4.5531,0.36407
43.75,11263,-5.8897,0.36407
34.5,11163,-6.4964,0.36407
34.75,10952,-6.5532,0.36407
45.5,11147,-6.0053,0.36407
74.25,11539,-3.1522,0.36407
132.75,11567,0,0.36407
207,11387,1.6543,0.36407
299,11360,0.2304,0.36407
406.5,11382,-2.3736,0.36407
526.5,11225,-3.3265,0.36407
598.75,10693,-5.7591,0.36407
661.25,9787.3,-6.685,0.36407
764.5,9209.5,-7.2162,0.36407
773.25,8864.8,-7.554,0.36407
784.5,8680.3,-8.1784,0.36407
764.25,8576,-8.5721,0.36407
686.5,8524.3,-7.8377,0.36407
574.5,8521.8,-3.9861,0.36407
401.75,8503,-0.75799,0.36407
235.25,8404.3,0.24353,0.36407
167.5,8661.8,-0.6933,0.36407
147.75,8776.5,-2.2254,0.36407
174.5,8571,-3.3214,0.36407
189.5,8409,-4.5531,0.36407
190.75,8146,-5.8897,0.36407
214.25,8041.5,-6.4964,0.36407
239,7967.8,-6.5532,0.36407
258,8029.8,-6.0053,0.36407
277.5,8443.5,-3.1522,0.36407
303.5,8936.5,0,0.36407
391.25,9321.5,1.6543,0.36407
525.25,9695.3,0.2304,0.36407
651.75,9942.8,-2.3736,0.36407
709.25,10042,-3.3265,0.36407
666.5,9760.5,-5.7591,0.36407
656,9331.3,-6.685,0.36407
504.25,8909.8,-7.2162,0.36407
466.5,8654.8,-7.554,0.36407
429.5,8536,-8.1784,0.36407
390.75,8496.8,-8.5721,0.36407
358.25,8482.5,-7.8377,0.36407
308,8344.8,-3.9861,0.36407
234.5,8108.5,-0.75799,0.36407
115.25,7881,0.24353,0.36407
62.5,7789.8,-0.6933,0.36407
50,7703,-2.2254,0.36407
51,7747,-3.3214,0.36407
48.75,7717.3,-4.5531,0.36407
55,7524.5,-5.8897,0.36407
78.25,7513.3,-6.4964,0.36407
110,7531.5,-6.5532,0.36407
157.5,7692.5,-6.0053,0.36407
249.75,8355.5,-3.1522,0.36407
398.25,9035.8,0,0.36407
539.75,9523.5,1.6543,0.36407
631,9968.5,0.2304,0.36407
677.5,10314,-2.3736,0.36407
667.75,10311,-3.3265,0.36407
576,9863.8,-5.7591,0.36407
467,9371.3,-6.685,0.36407
359.5,8976.3,-7.2162,0.36407
305.5,8779.8,-7.554,0.36407
244.75,8782.5,-8.1784,0.36407
214.75,8818,-8.5721,0.36407
190.25,9048.5,-7.8377,0.36407
176.25,9613.5,-3.9861,0.36407
152,10142,-0.75799,0.36407
112.75,10444,0.24353,0.36407
66.25,10288,-0.6933,0.36407
52.75,9825,-2.2254,0.36407
57.25,9447.5,-3.3214,0.36407
59,8980,-4.5531,0.36407
63.75,8822.5,-5.8897,0.36407
78.25,8768,-6.4964,0.36407
106.5,8975.5,-6.5532,0.36407
153.75,9459,-6.0053,0.36407
191.25,10455,-3.1522,0.36407
259.75,10725,0,0.36407
312,10794,1.6543,0.36407
331.5,10980,0.2304,0.36407
364.75,11150,-2.3736,0.36407
386.25,10939,-3.3265,0.36407
364,10510,-5.7591,0.36407
343.5,9915.5,-6.685,0.36407
414.25,9430.5,-7.2162,0.36407
331.25,9107.3,-7.554,0.36407
286,9023,-8.1784,0.36407
266,8987,-8.5721,0.36407
265.75,9152.5,-7.8377,0.36407
258.25,9619.8,-3.9861,0.36407
205,10174,-0.75799,0.36407
131.25,10383,0.24353,0.36407
89,10118,-0.6933,0.36407
73,9728.3,-2.2254,0.36407
76.5,9495.3,-3.3214,0.36407
77.75,9419.8,-4.5531,0.36407
73.25,9326.8,-5.8897,0.36407
74.25,9189.5,-6.4964,0.36407
91.5,9170.8,-6.5532,0.36407
122,9594.8,-6.0053,0.36407
189.5,10103,-3.1522,0.36407
270.75,10235,0,0.36407
291,10496,1.6543,0.36407
301.5,10861,0.2304,0.36407
337.25,10980,-2.3736,0.36407
351.5,10822,-3.3265,0.36407
372.25,10369,-5.7591,0.36407
394.75,9960.8,-6.685,0.36407
781.75,9565.8,-7.2162,0.36407
872.75,9298,-7.554,0.36407
916.5,9120.3,-8.1784,0.36407
881.5,9073.3,-8.5721,0.36407
836,9253.8,-7.8377,0.36407
728.25,9762,-3.9861,0.36407
595.25,10263,-0.75799,0.36407
500.5,10572,0.24353,0.36407
473.25,10141,-0.6933,0.36407
485.25,9738,-2.2254,0.36407
509.25,9363.3,-3.3214,0.36407
550.25,9214.3,-4.5531,0.36407
589.5,9275.5,-5.8897,0.36407
549.25,9301,-6.4964,0.36407
511.25,9495.5,-6.5532,0.36407
458.5,9859.8,-6.0053,0.36407
394.75,10473,-3.1522,0.36407
291.25,10549,0,0.36407
227.25,10571,1.6543,0.36407
213,10771,0.2304,0.36407
213,10980,-2.3736,0.36407
274.75,10725,-3.3265,0.36407
411.25,10190,-5.7591,0.36407
566.75,9425.3,-6.685,0.36407
1127,8923.8,-7.2162,0.36407
976,8562,-7.554,0.36407
905,8455,-8.1784,0.36407
829.5,8431.5,-8.5721,0.36407
806.25,8672.5,-7.8377,0.36407
788.75,9212.5,-3.9861,0.36407
826,9802.5,-0.75799,0.36407
958.75,10293,0.24353,0.36407
1070.8,10238,-0.6933,0.36407
1128.3,9978,-2.2254,0.36407
1084.5,9819,-3.3214,0.36407
982.75,10327,-4.5531,0.36407
888.25,10234,-5.8897,0.36407
784,10195,-6.4964,0.36407
693,10243,-6.5532,0.36407
598.25,10467,-6.0053,0.36407
498,11040,-3.1522,0.36407
429.5,11419,0,0.36407
352.75,11622,1.6543,0.36407
257.5,11887,0.2304,0.36407
202.5,12163,-2.3736,0.36407
185.5,11864,-3.3265,0.36407
204,11314,-5.7591,0.36407
267,10700,-6.685,0.36407
419.5,10226,-7.2162,0.36407
453.75,9909.5,-7.554,0.36407
467,9774.3,-8.1784,0.36407
487,9751.5,-8.5721,0.36407
547.25,9956.5,-7.8377,0.36407
586.25,10500,-3.9861,0.36407
546.25,11162,-0.75799,0.36407
495,11675,0.24353,0.36407
522.5,11685,-0.6933,0.36407
553.5,11511,-2.2254,0.36407
574.5,11324,-3.3214,0.36407
599.25,11087,-4.5531,0.36407
600.5,11118,-5.8897,0.36407
564.75,11031,-6.4964,0.36407
502,10924,-6.5532,0.36407
421.25,11190,-6.0053,0.36407
326.5,11708,-3.1522,0.36407
249.25,11894,0,0.36407
194.75,11776,1.6543,0.36407
178,11670,0.2304,0.36407
170,11790,-2.3736,0.36407
176,11530,-3.3265,0.36407
207.5,11004,-5.7591,0.36407
263.5,10087,-6.685,0.36407
616,9472.3,-7.2162,0.36407
706,9090.5,-7.554,0.36407
784.75,8891.5,-8.1784,0.36407
826.75,8766,-8.5721,0.36407
784.25,8732.3,-7.8377,0.36407
715.25,8799.8,-3.9861,0.36407
587.5,8749,-0.75799,0.36407
346,8555,0.24353,0.36407
229.75,8668.8,-0.6933,0.36407
207.75,8678.8,-2.2254,0.36407
248,8364.5,-3.3214,0.36407
301.75,8131.5,-4.5531,0.36407
352.5,7886.5,-5.8897,0.36407
399.75,7764.8,-6.4964,0.36407
436.25,7786,-6.5532,0.36407
397,8037.3,-6.0053,0.36407
325.75,8626,-3.1522,0.36407
357.5,9220.3,0,0.36407
410,9714,1.6543,0.36407
538.75,10095,0.2304,0.36407
735.25,10406,-2.3736,0.36407
799.5,10360,-3.3265,0.36407
692.5,10054,-5.7591,0.36407
524.5,9591.5,-6.685,-1.3981
903.75,9151.3,-7.2162,-1.3981
895.5,8902.5,-7.554,-1.3981
997,8763.5,-8.1784,-1.3981
1084.3,8726.3,-8.5721,-1.3981
1072.8,8720.8,-7.8377,-1.3981
1014,8627.5,-3.9861,-1.3981
911.75,8412.8,-0.75799,-1.3981
811.25,8161,0.24353,-1.3981
719.25,7994,-0.6933,-1.3981
669.5,7930,-2.2254,-1.3981
678.75,7988.3,-3.3214,-1.3981
704.5,7905.5,-4.5531,-1.3981
788.75,7717,-5.8897,-1.3981
882.75,7721,-6.4964,-1.3981
994.75,7751.3,-6.5532,-1.3981
1036,7947.5,-6.0053,-1.3981
932.5,8645,-3.1522,-1.3981
779.75,9430.8,0,-1.3981
642.5,9942.5,1.6543,-1.3981
573,10376,0.2304,-1.3981
508.5,10762,-2.3736,-1.3981
504.25,10674,-3.3265,-1.3981
599.5,10214,-5.7591,-1.3981
582.75,9678.3,-6.685,-1.3981
842.5,9253,-7.2162,-1.3981
915,9041.3,-7.554,-1.3981
922,9001,-8.1784,-1.3981
843.5,9061.3,-8.5721,-1.3981
799.75,9328,-7.8377,-1.3981
714.75,10002,-3.9861,-1.3981
649.5,10625,-0.75799,-1.3981
671,10970,0.24353,-1.3981
715,10807,-0.6933,-1.3981
778.25,10376,-2.2254,-1.3981
828.5,10143,-3.3214,-1.3981
856.5,9752.5,-4.5531,-1.3981
967.75,9727.5,-5.8897,-1.3981
1142.3,9683.8,-6.4964,-1.3981
1216.8,9859.8,-6.5532,-1.3981
1138.8,10297,-6.0053,-1.3981
919.75,11242,-3.1522,-1.3981
700.25,11450,0,-1.3981
613,11594,1.6543,-1.3981
708.25,11832,0.2304,-1.3981
882.5,11993,-2.3736,-1.3981
1088.3,11621,-3.3265,-1.3981
1309,11118,-5.7591,-1.3981
1572.8,10459,-6.685,-1.3981
1748.3,9952.3,-7.2162,-1.3981
1775.8,9640.3,-7.554,-1.3981
1763.8,9540.3,-8.1784,-1.3981
1731.3,9521,-8.5721,-1.3981
1684.8,9738.5,-7.8377,-1.3981
1601,10337,-3.9861,-1.3981
1522.8,10993,-0.75799,-1.3981
1499.5,11202,0.24353,-1.3981
1498.8,11012,-0.6933,-1.3981
1547.3,10666,-2.2254,-1.3981
1610.3,10393,-3.3214,-1.3981
1614.5,10240,-4.5531,-1.3981
1556.8,10193,-5.8897,-1.3981
1452.5,9993,-6.4964,-1.3981
1287.5,10075,-6.5532,-1.3981
1074.8,10539,-6.0053,-1.3981
843.25,11030,-3.1522,-1.3981
630.25,11154,0,-1.3981
527.75,11392,1.6543,-1.3981
569,11675,0.2304,-1.3981
619,11905,-2.3736,-1.3981
711.75,11555,-3.3265,-1.3981
848.25,11034,-5.7591,-1.3981
984.25,10932,-6.685,-1.3981
1262.3,10404,-7.2162,-1.3981
1359.5,10095,-7.554,-1.3981
1470,9923.3,-8.1784,-1.3981
1614.3,9893,-8.5721,-1.3981
1735.8,10126,-7.8377,-1.3981
1826.8,10825,-3.9861,-1.3981
1976.3,11560,-0.75799,-1.3981
2116.3,12011,0.24353,-1.3981
2257.8,11863,-0.6933,-1.3981
2314.8,11547,-2.2254,-1.3981
2311,11315,-3.3214,-1.3981
2282,11237,-4.5531,-1.3981
2236.3,11162,-5.8897,-1.3981
2168,11177,-6.4964,-1.3981
2051.8,11363,-6.5532,-1.3981
1825.3,11770,-6.0053,-1.3981
1530,12404,-3.1522,-1.3981
1316.8,12473,0,-1.3981
1100.5,12501,1.6543,-1.3981
958,12616,0.2304,-1.3981
846.5,12732,-2.3736,-1.3981
931.25,12215,-3.3265,-1.3981
1279.8,11667,-5.7591,-1.3981
1699.3,10919,-6.685,-1.3981
2091.8,10345,-7.2162,-1.3981
2296.8,10004,-7.554,-1.3981
2413.8,9902,-8.1784,-1.3981
2501,9849,-8.5721,-1.3981
2543.3,10054,-7.8377,-1.3981
2503.5,10839,-3.9861,-1.3981
2490.5,11724,-0.75799,-1.3981
2581.3,12249,0.24353,-1.3981
2625.5,12093,-0.6933,-1.3981
2614,11823,-2.2254,-1.3981
2575.8,11600,-3.3214,-1.3981
2582.3,11225,-4.5531,-1.3981
2566,11100,-5.8897,-1.3981
2577.5,11099,-6.4964,-1.3981
2555.3,11143,-6.5532,-1.3981
2466.8,11394,-6.0053,-1.3981
2201.3,11897,-3.1522,-1.3981
1825,12152,0,-1.3981
1404.8,12282,1.6543,-1.3981
1019.3,12460,0.2304,-1.3981
736,12668,-2.3736,-1.3981
603,12186,-3.3265,-1.3981
626.5,11556,-5.7591,-1.3981
721.75,10848,-6.685,-1.3981
1165.8,10323,-7.2162,-1.3981
1367,10015,-7.554,-1.3981
1562.8,9862,-8.1784,-1.3981
1649.5,9827.3,-8.5721,-1.3981
1724,10016,-7.8377,-1.3981
1763.3,10685,-3.9861,-1.3981
1769.5,11375,-0.75799,-1.3981
1811,11815,0.24353,-1.3981
1950.3,11670,-0.6933,-1.3981
2165.8,11295,-2.2254,-1.3981
2360,10959,-3.3214,-1.3981
2514.3,10641,-4.5531,-1.3981
2630,10560,-5.8897,-1.3981
2625.5,10618,-6.4964,-1.3981
2540.3,10717,-6.5532,-1.3981
2366,10971,-6.0053,-1.3981
2168,11579,-3.1522,-1.3981
2109,11987,0,-1.3981
1995.8,12095,1.6543,-1.3981
1834.3,12155,0.2304,-1.3981
1632.8,12237,-2.3736,-1.3981
1322.3,11731,-3.3265,-1.3981
1081,11215,-5.7591,-1.3981
924,10491,-6.685,-1.3981
529.75,9884.5,-7.2162,-1.3981
523,9527,-7.554,-1.3981
531.25,9288.3,-8.1784,-1.3981
571,9141,-8.5721,-1.3981
595.75,9144.5,-7.8377,-1.3981
560,9323.3,-3.9861,-1.3981
507.5,9354.5,-0.75799,-1.3981
468,9223,0.24353,-1.3981
468.25,9207,-0.6933,-1.3981
546.75,9134.3,-2.2254,-1.3981
658.25,8855.5,-3.3214,-1.3981
683,8577.5,-4.5531,-1.3981
721.75,8331.8,-5.8897,-1.3981
876,8265,-6.4964,-1.3981
1150.3,8447,-6.5532,-1.3981
1402,8933.3,-6.0053,-1.3981
1560.8,9629.8,-3.1522,-1.3981
1649.5,10114,0,-1.3981
1690,10556,1.6543,-1.3981
1621,10882,0.2304,-1.3981
1547,11176,-2.3736,-1.3981
1463.5,10983,-3.3265,-1.3981
1319.8,10605,-5.7591,-1.3981
1198.8,10119,-6.685,-1.3981
1097.8,9662.5,-7.2162,-1.3981
997.75,9390.5,-7.554,-1.3981
912.25,9191.5,-8.1784,-1.3981
848.5,9119,-8.5721,-1.3981
823.5,9099.5,-7.8377,-1.3981
801.5,9021.3,-3.9861,-1.3981
732.75,8827.8,-0.75799,-1.3981
615.5,8764.8,0.24353,-1.3981
545.75,8737.3,-0.6933,-1.3981
471.75,8761,-2.2254,-1.3981
424.5,8656.5,-3.3214,-1.3981
357.75,8528.3,-4.5531,-1.3981
334.75,8256.3,-5.8897,-1.3981
387.5,7957,-6.4964,-1.3981
443,7918.8,-6.5532,-1.3981
459.25,8136.5,-6.0053,-1.3981
403.25,8869.3,-3.1522,-1.3981
323.75,9642.8,0,-1.3981
267.5,10222,1.6543,-1.3981
214.75,10755,0.2304,-1.3981
172.5,11076,-2.3736,-1.3981
149.25,10906,-3.3265,-1.3981
154.25,10416,-5.7591,-1.3981
170.25,9876,-6.685,-1.3981
156.75,9496.5,-7.2162,-1.3981
164.5,9284,-7.554,-1.3981
196,9226,-8.1784,-1.3981
226,9270.8,-8.5721,-1.3981
222.75,9527.3,-7.8377,-1.3981
233.25,10317,-3.9861,-1.3981
257.5,11093,-0.75799,-1.3981
240.5,11461,0.24353,-1.3981
223,11204,-0.6933,-1.3981
235.75,10694,-2.2254,-1.3981
235.75,10468,-3.3214,-1.3981
233,10218,-4.5531,-1.3981
238.5,10075,-5.8897,-1.3981
234,9929.8,-6.4964,-1.3981
202.5,10034,-6.5532,-1.3981
172.75,10276,-6.0053,-1.3981
152,11276,-3.1522,-1.3981
138.5,11665,0,-1.3981
138.25,12073,1.6543,-1.3981
136.75,12394,0.2304,-1.3981
132.5,12539,-2.3736,-1.3981
141.25,12049,-3.3265,-1.3981
146,11433,-5.7591,-1.3981
160.5,10673,-6.685,-1.3981
165.75,10158,-7.2162,-1.3981
181,9868,-7.554,-1.3981
192.25,9760,-8.1784,-1.3981
204.25,9774.3,-8.5721,-1.3981
230.5,10010,-7.8377,-1.3981
262,10730,-3.9861,-1.3981
287.75,11581,-0.75799,-1.3981
278.25,11939,0.24353,-1.3981
288,11875,-0.6933,-1.3981
328.5,11577,-2.2254,-1.3981
323.75,11366,-3.3214,-1.3981
330.5,11119,-4.5531,-1.3981
339,11087,-5.8897,-1.3981
337.25,11045,-6.4964,-1.3981
337.25,11190,-6.5532,-1.3981
313.75,11508,-6.0053,-1.3981
275.25,12057,-3.1522,-1.3981
253,12180,0,-1.3981
254.5,12246,1.6543,-1.3981
279.25,12552,0.2304,-1.3981
321.75,12775,-2.3736,-1.3981
391,12292,-3.3265,-1.3981
480.5,11707,-5.7591,-1.3981
587.25,10883,-6.685,-1.3981
